id,sentiment
6527_1,0.018067352
1345_9,0.6706322
10092_4,0.059326913
11571_9,0.93112993
2899_10,0.8770322
5381_10,0.8147443
8722_1,0.17198348
10521_10,0.3995793
296_9,0.9779498
6184_1,0.29509208
6657_10,0.7603044
5972_9,0.7639804
8599_7,0.43454394
6125_1,0.29226065
5834_2,0.09840593
12479_9,0.8192205
3253_2,0.2009284
4986_9,0.845677
6439_7,0.74288404
9659_8,0.83829856
3375_3,0.08441293
3155_10,0.8351541
3478_9,0.864165
6251_1,0.008341311
6281_1,0.007995593
4669_8,0.6367383
2843_2,0.014473187
8137_8,0.7940712
9390_10,0.57623756
11401_3,0.08390558
1455_4,0.6613193
8418_9,0.8061996
7064_4,0.52330977
7467_4,0.5153935
12492_10,0.91247636
1969_4,0.08322792
5388_8,0.21974811
3287_2,0.12356485
3493_1,0.067180015
11682_8,0.91107035
7860_3,0.3130406
5507_4,0.07985927
11741_10,0.60788715
8041_8,0.6216765
3525_7,0.6042145
12256_9,0.91179985
1559_10,0.9819626
5477_9,0.90639013
736_2,0.23596257
29_10,0.9906978
12257_7,0.864265
11184_3,0.04692962
5323_4,0.012204907
11315_3,0.54162526
1400_4,0.67290246
7978_3,0.02609303
6543_10,0.29458797
2120_10,0.955394
3033_10,0.9664927
4096_7,0.89249635
10945_1,0.21911515
10726_7,0.8231147
10568_10,0.96336645
8966_8,0.7854721
12274_4,0.070855685
10560_4,0.6439854
12352_8,0.69435173
5860_1,0.030424178
11828_1,0.03183977
10752_7,0.8297483
6501_4,0.03743923
561_1,0.081174426
6796_1,0.12994036
2626_4,0.8264055
9089_3,0.08512281
10921_10,0.92571753
6969_10,0.32488373
1039_1,0.09359044
9561_2,0.3547392
2651_10,0.82130265
8929_7,0.8541206
6434_2,0.1870729
3954_1,0.01784003
12408_10,0.85899216
9230_8,0.5731156
6626_1,0.25624064
1913_2,0.06790433
9277_10,0.7149629
8177_8,0.80381703
7174_2,0.26808423
10000_7,0.92609805
849_1,0.30008215
9768_1,0.061798584
2852_7,0.17811076
7872_10,0.8103991
7331_7,0.4341029
9716_8,0.5429387
5672_1,0.68335456
11305_7,0.29150802
4750_2,0.062853076
3606_7,0.13128944
10329_1,0.028364055
4407_8,0.5820927
4298_8,0.93896055
1526_3,0.47630903
1177_8,0.9054986
8366_3,0.32063895
1848_9,0.9085077
9689_1,0.0062517673
4883_7,0.714874
10485_10,0.84366804
10851_9,0.5780812
1550_7,0.748483
5088_7,0.94311905
7420_7,0.9124363
8306_4,0.54483294
7474_9,0.2404043
5297_10,0.9580918
9105_1,0.0041234787
4806_8,0.13496305
11659_10,0.91972
5491_4,0.8966152
4175_1,0.04582315
8726_1,0.016215509
9049_4,0.10547323
3266_10,0.7708067
1396_1,0.099091075
8364_4,0.5470083
3945_2,0.10294934
196_4,0.28926942
279_1,0.028009962
12203_2,0.013045681
8613_8,0.7350811
3839_10,0.966367
2780_7,0.46046495
10493_10,0.48990008
6866_9,0.5814316
4044_10,0.95896757
2435_1,0.012714912
1976_4,0.75235856
8649_3,0.01897323
7299_1,0.036227066
6018_2,0.023464657
9729_8,0.9431839
3154_10,0.59684145
950_1,0.20322296
1409_4,0.098816566
5175_10,0.97909546
9722_4,0.15242305
4077_2,0.044146374
7067_1,0.010499376
10984_10,0.26379997
7117_1,0.025838124
2121_10,0.8342572
1386_10,0.9284128
12236_10,0.78036785
11844_1,0.036270086
8085_9,0.95593524
333_3,0.09357658
6522_3,0.09034701
249_7,0.55720323
1199_1,0.01989399
499_8,0.15874144
10033_1,0.003801884
7699_9,0.9022603
4829_7,0.39026365
665_1,0.029057354
6743_8,0.51863766
10153_10,0.25859532
4757_2,0.059086863
6942_10,0.77969396
3895_7,0.059149902
11128_1,0.7496905
4404_3,0.41083476
10811_1,0.011983858
1165_7,0.7514
10907_8,0.7941994
1859_10,0.9514028
5836_10,0.7928647
10158_2,0.35180312
899_3,0.22218618
8631_1,0.72726154
7153_8,0.6953992
847_2,0.025435207
4418_10,0.9152012
12320_10,0.95359504
11242_8,0.20945103
7046_7,0.7748127
1819_10,0.96457744
1651_10,0.75912875
8280_10,0.9832933
2062_9,0.9746941
4781_8,0.9566965
10314_1,0.094307564
1934_1,0.010358684
12230_7,0.484919
6689_9,0.98404783
987_4,0.18639566
9881_2,0.09110209
4571_7,0.9181033
569_4,0.34582657
11392_3,0.7628792
10716_2,0.019420832
7643_3,0.4538637
7429_8,0.9236516
11315_7,0.45159176
3097_9,0.45717773
10398_1,0.18038794
6299_8,0.5631476
5951_2,0.038196996
8930_8,0.86909944
1852_4,0.045653686
2857_7,0.5028929
4544_9,0.68766093
9492_10,0.35658243
1947_8,0.6571959
9178_2,0.067699976
6290_3,0.04592737
6313_8,0.7028644
6975_8,0.9546337
12258_10,0.93280655
3970_10,0.4675052
8096_7,0.82874316
10872_3,0.08865534
3660_1,0.08045058
7958_10,0.9341214
652_1,0.062432334
10331_1,0.021807034
2368_4,0.018538598
12367_1,0.012297415
12125_3,0.3262298
5785_8,0.7159781
5213_10,0.45499963
6334_8,0.69403416
8005_4,0.14580227
8405_7,0.8483165
4629_2,0.7456429
9342_8,0.681185
11634_3,0.08588011
2878_2,0.3058844
6195_1,0.19927871
6994_8,0.018271068
12170_3,0.046642136
7384_1,0.013218125
1047_8,0.879107
669_2,0.23581243
2976_1,0.09401371
4718_1,0.030915136
1203_1,0.023889553
9113_10,0.7798651
2928_1,0.39326963
10734_8,0.9152109
6469_7,0.82722896
2896_3,0.43774852
12061_8,0.5143303
240_9,0.706747
8580_1,0.71417975
1961_1,0.39239046
6145_1,0.009172239
11028_4,0.61503065
7664_1,0.0024220035
3022_1,0.41447285
7893_8,0.26930517
1149_8,0.8206907
8301_8,0.423043
8210_10,0.58650035
9949_8,0.40416375
2961_4,0.032069277
9796_10,0.9595345
4397_7,0.7974212
2936_3,0.34237617
11382_10,0.69288677
11671_1,0.5465073
10864_1,0.003586873
11253_4,0.17874576
4692_3,0.7538667
11905_2,0.39042085
12066_1,0.122912124
789_8,0.14763711
7700_8,0.113359466
7697_7,0.6273857
8628_4,0.043054655
5719_2,0.26128098
4761_2,0.0023624047
8777_1,0.058068313
3525_1,0.029256329
11990_4,0.14459121
432_10,0.9144382
4115_3,0.020423029
10888_10,0.8788045
6995_2,0.27450132
11910_10,0.8597492
8895_1,0.0020607577
12149_10,0.8494675
11782_8,0.033471107
12139_7,0.4027817
380_2,0.14585285
5242_10,0.8713752
3542_9,0.4957654
6821_1,0.40866742
6931_1,0.39363086
5958_9,0.6719347
5332_2,0.08539112
2630_2,0.054974176
6387_7,0.12042247
7899_8,0.26528442
11017_3,0.02333404
11800_10,0.9060665
10926_10,0.8060931
9866_10,0.12051045
3203_2,0.5678906
11276_4,0.76664567
8342_2,0.40203157
6167_10,0.18184863
36_3,0.026576351
3340_1,0.21417497
3997_9,0.8801879
2627_10,0.88030845
4204_1,0.0062237666
1018_4,0.08658428
10951_1,0.013555376
5315_4,0.68227255
6301_7,0.9310304
12038_10,0.93751097
3164_10,0.15749168
10989_8,0.8530468
2449_9,0.4056539
4375_1,0.007856231
7037_3,0.08915483
33_7,0.70661724
7457_10,0.74487877
2082_3,0.12435334
1316_10,0.9227203
9097_3,0.09906512
5804_10,0.9429993
9411_1,0.051514976
118_10,0.3997965
560_3,0.6992001
8914_9,0.38833928
2745_4,0.1945391
2607_1,0.030592306
4405_4,0.62895125
10451_1,0.041919053
1887_7,0.7604404
725_2,0.2930953
5118_4,0.09747133
9536_1,0.014728641
127_3,0.057801984
2833_8,0.82755995
131_7,0.93763053
7789_10,0.67800033
6294_7,0.7191052
3872_4,0.3148041
5454_7,0.8961838
11162_1,0.0018213956
1685_1,0.011006063
8352_2,0.14810117
5003_1,0.3728837
262_9,0.0931351
8233_8,0.7721787
1814_10,0.7200108
1967_10,0.08568068
7545_10,0.86380285
12386_2,0.1369583
9531_9,0.8014394
3013_1,0.06487837
6835_10,0.96664464
1279_3,0.5136464
2411_1,0.08715588
9537_1,0.0024075944
3446_10,0.9763821
656_4,0.15013762
7085_1,0.003733022
8355_1,0.39578554
1869_3,0.04460536
2317_2,0.060058996
11228_4,0.641557
3987_8,0.97369754
509_3,0.05940286
5168_8,0.85047126
9267_10,0.97203785
912_10,0.96190166
10275_9,0.82506365
2855_10,0.564047
6079_4,0.21431202
2728_1,0.024328029
9895_4,0.5041291
8230_7,0.617285
5152_4,0.93652606
4137_8,0.96805644
919_10,0.3037183
1481_1,0.028013779
2468_1,0.06648304
383_1,0.014805036
11552_4,0.023105044
856_7,0.76167864
9047_1,0.010535855
2300_9,0.5354209
1346_7,0.14114712
6316_4,0.8204587
7983_10,0.793228
9685_10,0.07684108
2745_10,0.46871305
8149_1,0.013153479
9478_1,0.06396364
3126_3,0.08274811
11629_10,0.94807947
5858_8,0.18162575
200_8,0.5726966
7721_4,0.10506595
12334_8,0.80448794
9582_4,0.21860228
5696_9,0.42633775
3823_3,0.25422758
11571_4,0.895824
1349_9,0.83687353
4306_7,0.8564584
6924_1,0.20577651
10639_10,0.59853894
5674_1,0.0776445
11321_1,0.0113534685
771_4,0.32905355
3519_1,0.024175271
2378_2,0.094517425
5677_10,0.9003295
2807_4,0.5460369
10165_9,0.89620394
6940_1,0.28873196
11015_3,0.118440256
1055_3,0.1881988
11055_9,0.893486
8173_1,0.28952405
10743_1,0.7092787
11927_3,0.21862891
8785_4,0.7469972
10995_1,0.016675701
11899_1,0.023567863
10078_10,0.6140141
11831_8,0.903212
8182_1,0.46249747
9664_2,0.056032185
12229_9,0.9842949
6076_2,0.029237662
8529_2,0.29829443
4686_1,0.02508531
8174_9,0.97565913
7395_4,0.82249886
1803_10,0.8173944
2508_1,0.0021842965
452_2,0.017203528
8830_4,0.40874922
3240_4,0.9148518
578_2,0.26582822
3093_2,0.09193724
9543_1,0.006515665
9065_4,0.043444008
534_4,0.30047998
9762_2,0.045963597
3037_1,0.10081459
4632_7,0.58747166
5064_8,0.6236236
9962_10,0.30025423
9340_10,0.8758691
5881_1,0.09475072
4642_10,0.9774514
5293_4,0.0899071
6721_1,0.05968774
9869_7,0.16192822
7070_10,0.9576854
12486_9,0.8263632
4943_9,0.40787727
7939_10,0.7754633
5786_3,0.5864747
10357_7,0.035828073
7147_10,0.944785
8627_10,0.8222344
3370_1,0.021002887
4117_10,0.6609022
8178_7,0.88074285
968_8,0.9833793
5931_8,0.72420144
6459_2,0.008021933
2480_3,0.124560446
5511_10,0.14955704
7554_2,0.083919235
9276_8,0.7429018
140_2,0.28487703
2776_10,0.80829066
3690_1,0.60387397
6369_2,0.6879355
7438_10,0.9517544
872_9,0.8037836
2389_2,0.11003284
2882_3,0.90937066
10404_9,0.8599775
5790_4,0.6409853
2382_7,0.69001067
7798_1,0.07558669
272_1,0.005911307
298_1,0.109728344
11414_7,0.2738018
9255_4,0.030338824
5914_4,0.104106046
2974_7,0.73058814
6739_7,0.8584201
1229_7,0.3618627
2268_10,0.94963336
2352_7,0.89144725
9329_10,0.9420791
11380_10,0.6184868
215_4,0.021141423
9915_2,0.025797814
541_1,0.021780038
10975_2,0.33472544
6946_9,0.7631016
3286_7,0.81762934
7482_10,0.67133343
48_4,0.483039
10046_4,0.87781215
6295_1,0.34181514
6417_4,0.052850734
2401_4,0.19409674
8608_1,0.10286558
3500_8,0.5495212
11903_3,0.18113865
4012_2,0.43070394
11415_4,0.913997
5835_4,0.055981964
9039_4,0.68235815
6526_1,0.08453954
6379_8,0.4616963
6136_10,0.63156927
6094_4,0.14005402
11608_9,0.22899318
3745_3,0.1348223
10694_1,0.0058678663
3222_10,0.87354445
3394_4,0.02136483
7790_10,0.9563742
2982_10,0.89129674
12253_3,0.7864201
5900_1,0.4792573
3398_4,0.756645
10038_7,0.6473321
1520_8,0.6691785
11756_2,0.26311895
6228_1,0.06783534
6226_7,0.6891682
4377_10,0.67020106
9730_1,0.015088727
11088_4,0.95181775
7867_10,0.8872196
5072_1,0.8862176
7935_3,0.05739001
4536_3,0.45012945
6989_2,0.050894756
8101_8,0.8241583
3364_7,0.8507723
7862_1,0.012119342
8562_2,0.14963964
9783_9,0.8603505
7272_1,0.24964698
1025_3,0.54078335
9432_7,0.70380926
4153_8,0.96812874
8528_1,0.03245464
8427_4,0.4650232
5417_1,0.11314149
6575_1,0.06366904
10041_8,0.64411914
7589_4,0.69806695
10391_9,0.33276606
1400_7,0.27710217
9428_2,0.70448095
7106_3,0.055748507
5695_10,0.7384373
6430_10,0.9494345
11722_4,0.13485438
11328_1,0.0021402817
9020_3,0.135127
183_10,0.9469155
6674_10,0.7073105
5495_10,0.7248561
2237_7,0.22722578
11943_7,0.35291997
5872_10,0.93785036
5043_9,0.90990365
3869_1,0.03712381
5113_4,0.8044111
4671_3,0.02557132
9220_4,0.74153143
7330_1,0.019753616
5344_3,0.002012968
11965_1,0.0171149
7620_9,0.7189049
7044_10,0.942897
6296_10,0.8390167
8204_1,0.00972882
7661_9,0.40583614
11708_2,0.0783013
2415_7,0.96855605
7840_4,0.45689866
2628_10,0.7462281
4633_3,0.17770742
7320_2,0.106879316
11755_1,0.093711615
2589_2,0.040625837
5044_10,0.97971493
5189_1,0.02005057
7926_7,0.6214281
2454_10,0.9476522
3368_1,0.051450722
12223_7,0.4956425
7348_1,0.11319176
12007_8,0.24604733
5501_7,0.74524593
4025_8,0.9681225
6447_10,0.79232806
5438_3,0.069577
7910_10,0.79404265
377_1,0.055842597
409_8,0.8966709
2150_9,0.8634573
11986_2,0.029586758
2544_2,0.29601696
5141_10,0.97088337
8305_3,0.8701745
8329_10,0.45250615
2333_8,0.8595633
5171_4,0.19090796
5412_10,0.9321131
1081_10,0.88202184
10773_7,0.65379894
1969_10,0.38518986
8276_10,0.8413851
1244_1,0.04111007
7113_2,0.07033478
9535_2,0.10957085
4627_7,0.91324645
10757_4,0.043679863
10091_10,0.5424636
5211_10,0.39123222
7510_7,0.1115363
11674_10,0.9363455
5299_8,0.948904
3515_8,0.41173527
10143_3,0.24209726
2274_10,0.24076618
2372_3,0.7761492
3116_8,0.8967577
7340_3,0.12355923
1394_9,0.69523305
2047_9,0.023350108
8587_2,0.9202997
11579_10,0.6606175
942_10,0.93869865
9355_4,0.60098356
8812_10,0.7363396
4732_2,0.09367472
3180_10,0.81560606
310_9,0.6633321
3980_8,0.41049725
6923_2,0.63771677
2424_9,0.7423195
1092_4,0.15746997
9238_7,0.38173458
2382_2,0.013403105
3579_1,0.059101574
6801_8,0.8162262
3768_8,0.77787507
11717_10,0.80638003
10001_9,0.93375784
355_10,0.7525554
8896_1,0.018804876
9772_1,0.030760108
7624_10,0.06503998
1102_3,0.0159004
10949_9,0.73995805
1269_10,0.32148236
11768_4,0.17059752
5555_4,0.17421442
2233_9,0.7707609
6567_8,0.41854325
12130_8,0.9274905
8587_7,0.8784547
10973_1,0.65484285
3863_10,0.8598167
9220_8,0.06490027
7579_10,0.95456105
4411_10,0.39120877
2093_8,0.85360444
10883_10,0.24045855
3583_3,0.035391133
1396_8,0.22262233
1930_3,0.3683353
8779_1,0.61826116
12478_9,0.70549715
176_9,0.29747495
11733_10,0.8717026
11368_1,0.0051346007
4077_8,0.6278255
11056_7,0.9103931
5567_3,0.2502619
8549_3,0.5917757
9743_1,0.004001365
6916_9,0.8317089
6147_1,0.72226703
7820_7,0.7206896
1352_7,0.8444926
5337_10,0.9182042
12285_3,0.077100836
8992_2,0.60737234
4644_2,0.108315125
9793_10,0.8175453
2359_10,0.179268
2137_9,0.8728347
10559_3,0.2706483
2679_3,0.044806987
10010_2,0.14139867
11987_10,0.4249541
8824_10,0.9210781
11418_7,0.6349455
2423_9,0.8958378
1576_7,0.2779159
7947_4,0.2674555
1714_10,0.08204749
6006_8,0.86890566
939_8,0.54767305
3755_4,0.7051099
3213_3,0.42671853
164_2,0.09405571
1123_10,0.7493282
7397_7,0.10768886
822_1,0.004983648
5631_2,0.37089565
10464_10,0.9409294
11397_10,0.8733639
10679_3,0.13047288
8205_1,0.022881769
6947_10,0.67789197
2000_1,0.0008590712
4075_7,0.9455454
1388_8,0.37071577
446_1,0.013330007
1063_2,0.06860646
6030_3,0.5086721
5613_2,0.021279242
8759_3,0.027946899
12169_1,0.018912869
5111_4,0.7867954
2891_4,0.28326046
827_1,0.23578323
6229_8,0.85474217
2212_4,0.12975872
4788_9,0.89499176
8859_1,0.019708006
9798_10,0.9677985
9763_9,0.377912
3889_7,0.91496813
3275_8,0.5614926
5106_10,0.86748487
7576_10,0.9208257
9405_3,0.0504017
7108_1,0.037072744
9794_10,0.93224895
2653_10,0.8152197
10545_10,0.8114431
12306_10,0.853446
4696_2,0.007907703
7982_10,0.91911215
11066_3,0.41005164
10034_1,0.054133307
6035_3,0.031932727
9518_9,0.84115034
1266_8,0.47601065
11336_9,0.4148763
4159_10,0.90095335
9375_8,0.9152983
5204_1,0.005650982
3360_10,0.7701025
5659_1,0.87296927
8839_4,0.1828136
4529_7,0.6418807
3283_2,0.7095596
5376_7,0.63955986
5379_8,0.9081738
5266_4,0.10475771
7463_9,0.70279604
3595_1,0.50502485
3141_10,0.84556526
9986_2,0.2787632
4279_1,0.7189055
1427_4,0.5040124
8357_10,0.8298227
715_4,0.79937685
8482_9,0.963615
3091_10,0.72372687
5735_7,0.2525512
3100_4,0.4790112
11447_8,0.61164606
4577_1,0.18492407
10287_10,0.7773862
3384_3,0.008211304
3820_9,0.7206879
8883_3,0.23584077
11279_10,0.4290504
3093_8,0.8611798
10465_3,0.03601919
4423_10,0.8435343
601_3,0.026205732
1902_10,0.48973086
1509_8,0.6603186
3019_9,0.69763196
11994_9,0.5365277
4246_2,0.28310838
842_10,0.9286004
4917_8,0.7964196
68_1,0.036719576
6613_2,0.13170484
7230_10,0.7659592
6183_4,0.4842455
338_10,0.70286185
6182_8,0.7331029
2409_1,0.0006709657
9965_8,0.9129537
1336_10,0.44017932
4456_2,0.21530096
12437_8,0.96085805
8437_10,0.8097076
409_4,0.0428367
2303_10,0.8289415
2144_9,0.30067757
2302_8,0.787977
385_9,0.5046001
3617_8,0.6542893
5450_7,0.68160564
6882_4,0.09254821
2980_4,0.82014436
9828_4,0.37566993
10745_8,0.32395336
3478_1,0.0060802647
2167_2,0.11079519
5562_2,0.063863315
8771_7,0.23563464
8372_10,0.9002505
10749_8,0.48823097
7394_10,0.45491713
3711_7,0.9125004
5375_1,0.093532726
7881_7,0.819101
7023_2,0.020672673
206_10,0.9066812
4760_9,0.8598947
12026_1,0.02829469
12182_10,0.71554554
1821_8,0.97056973
10828_1,0.07223614
2446_10,0.61189574
5327_10,0.8956439
5727_3,0.008634597
11460_4,0.7205519
6484_10,0.81433964
3555_4,0.60564995
10641_8,0.9243431
650_3,0.30150405
1467_10,0.9481458
7651_3,0.30094174
11459_4,0.081768
9255_10,0.3572467
7888_10,0.94016886
4118_2,0.1915679
2540_9,0.84423655
2152_7,0.8031796
2614_10,0.18891536
2892_10,0.1291737
3878_1,0.030303065
273_10,0.35722578
5565_10,0.66260207
444_10,0.97463566
11062_10,0.898599
5184_1,0.0048846547
12140_3,0.08031875
3254_8,0.3029585
11537_7,0.43007952
7606_10,0.8476011
6120_2,0.18796691
7416_10,0.89898354
10759_3,0.697841
12255_9,0.8498931
1114_10,0.94101167
6827_8,0.4330663
10246_2,0.06316119
204_9,0.8624976
5816_10,0.32061875
2693_9,0.9072109
2578_2,0.13715228
4958_3,0.3043039
7873_10,0.8876616
8795_2,0.22330424
1431_3,0.03635653
11635_7,0.74189
1327_3,0.043108232
10813_7,0.7672101
9764_4,0.056390468
5861_8,0.7158737
8995_3,0.15935758
2243_1,0.039715886
11708_7,0.733159
1998_2,0.045864813
11887_8,0.95954627
4836_10,0.08191686
1603_4,0.38597402
9860_4,0.76381344
1728_1,0.092368536
12108_1,0.0151255485
9756_4,0.61422396
1325_3,0.8409655
5174_1,0.5541055
9917_2,0.41868815
6101_1,0.32550114
2010_10,0.91255736
1132_8,0.31171447
8516_1,0.5429174
3563_1,0.24032639
2362_10,0.8684743
10971_1,0.4910335
8672_9,0.87134904
2863_2,0.06189157
2750_1,0.60615915
8599_4,0.025564536
12115_7,0.53889084
4921_2,0.012196086
2975_2,0.037645128
4245_8,0.94192976
10778_10,0.94271237
7816_7,0.51462793
9131_1,0.28048837
5541_3,0.09518457
7956_1,0.2204126
780_3,0.13539566
1052_10,0.68702406
6842_8,0.9050246
8279_10,0.9453708
9653_3,0.42952713
3025_1,0.024346394
1174_1,0.01621334
1039_10,0.8140915
4609_10,0.024810975
2150_1,0.18025665
6289_7,0.04269593
2963_2,0.009889749
8801_1,0.48464653
5196_7,0.7663399
5723_2,0.16216859
10530_10,0.95593196
9473_1,0.39045528
3355_3,0.082786374
5388_3,0.10072918
12102_2,0.031984918
11038_10,0.60904694
9672_1,0.06674762
6875_8,0.5456735
4754_8,0.23516172
6814_3,0.9222473
8937_3,0.3092773
7077_4,0.5172141
1782_1,0.004301256
631_4,0.08065224
7876_1,0.23667563
74_4,0.50516784
2846_9,0.4285696
4190_1,0.07031977
7843_4,0.024479017
7528_7,0.15973371
2396_8,0.90138704
790_1,0.0029888505
2020_7,0.91837096
2526_1,0.014809028
8104_8,0.8910529
12372_2,0.037265357
417_1,0.051722635
1318_2,0.028423527
4530_1,0.06372334
2370_4,0.88352233
1886_10,0.879743
9386_1,0.029324308
7863_1,0.0054495432
3864_10,0.84884304
6559_2,0.004977641
7855_7,0.82620335
1672_1,0.31660345
8453_2,0.42507532
8373_3,0.032859225
9770_10,0.95683074
12009_1,0.072149225
2770_3,0.06976784
4618_7,0.7295634
9797_10,0.89220494
6605_1,0.6920545
10176_1,0.36023903
8949_10,0.87019044
5401_7,0.58973247
3295_7,0.89452845
4791_1,0.06900775
4016_1,0.67915225
4314_10,0.059189484
2903_1,0.18592665
3835_9,0.5616819
7532_1,0.034403156
729_10,0.24005957
5753_1,0.23256576
11976_2,0.021181243
3027_1,0.048981894
9721_9,0.9106169
11295_3,0.11802347
3241_1,0.026191546
5389_9,0.651907
9889_1,0.41496173
3522_4,0.021167658
10865_8,0.8653577
1015_8,0.2447475
5048_10,0.84975517
2671_2,0.030782579
2841_4,0.46720853
4928_1,0.075887136
10499_1,0.011213325
9409_10,0.9352154
974_10,0.09434241
11582_7,0.732444
9988_10,0.9655362
3463_8,0.84847176
5194_1,0.9068851
3377_4,0.08322792
4352_1,0.8888015
10862_1,0.027669001
1545_7,0.8733181
9801_10,0.97510725
1905_2,0.017504277
12276_9,0.762691
7544_1,0.0070713717
10056_1,0.61263996
3623_1,0.124537356
4013_7,0.9110912
1294_4,0.113784075
10285_9,0.941018
7793_10,0.9201686
3809_9,0.94341356
4586_3,0.2754364
7511_1,0.14119948
10873_4,0.69542724
4888_8,0.8461518
4349_10,0.559207
1531_3,0.32351875
8884_3,0.069973536
7336_3,0.39028355
9688_10,0.70428467
7208_1,0.040211216
4355_8,0.6003135
6098_2,0.006695194
9106_10,0.63950807
6422_1,0.090203226
2054_9,0.69771564
550_8,0.7304958
402_8,0.33163694
11832_10,0.98102623
10256_10,0.94741476
6131_1,0.012150941
11907_4,0.28422096
4459_4,0.69876325
8555_7,0.7997108
5079_2,0.017693691
10304_2,0.051952127
10489_1,0.011828138
566_3,0.2542894
1999_1,0.04367662
590_1,0.047091227
11159_1,0.16976956
10612_9,0.93253404
10810_2,0.0225628
11658_4,0.020705309
1950_9,0.79129326
8977_4,0.2108505
9040_1,0.0510722
2891_10,0.4581154
2966_10,0.7950563
8665_4,0.43362978
6600_1,0.008819454
9308_1,0.1886696
7870_10,0.895308
10511_1,0.07244723
7235_8,0.36843467
132_9,0.9705456
1575_8,0.8414729
3328_8,0.67912745
3273_1,0.013712681
9475_4,0.5188132
10938_7,0.16000776
8143_7,0.6839948
9003_10,0.7198067
9854_10,0.91363347
9932_2,0.008331858
1017_7,0.3363526
4386_9,0.55162656
1105_3,0.28683197
7315_7,0.1993664
37_9,0.76745594
8409_10,0.41057423
12118_1,0.6017858
1665_8,0.6919715
10284_1,0.022097081
8922_3,0.19962314
2524_2,0.095813066
11205_2,0.12293733
4676_8,0.8986651
10479_4,0.6060988
9849_8,0.57222915
4841_3,0.620199
9153_9,0.56816995
9279_8,0.68940264
11008_10,0.85078067
614_10,0.9784858
167_2,0.016963882
2041_1,0.008253999
6509_8,0.2931171
9832_7,0.39139962
5939_7,0.67368484
3267_3,0.015322355
3555_9,0.64898604
1668_7,0.7814834
11048_1,0.089093395
1856_3,0.284432
4426_10,0.93460524
8457_3,0.46654186
6603_10,0.85083234
4738_1,0.029201891
11762_8,0.74680865
2078_10,0.83374256
6754_1,0.102668926
11721_2,0.23768233
11558_3,0.79770625
973_10,0.6978749
814_4,0.032187253
2102_3,0.013158073
11394_4,0.9159549
312_4,0.045555156
2994_1,0.057982255
5649_7,0.65804857
7281_8,0.24725662
2756_4,0.022202669
2137_1,0.036740817
8696_2,0.016540032
1158_3,0.68131584
4531_1,0.14697754
10047_10,0.965656
683_7,0.71736807
8645_10,0.75772643
889_3,0.39968324
4202_2,0.038172033
3859_10,0.9491087
5038_8,0.6070817
6906_9,0.93960875
4154_8,0.8834791
9548_1,0.054620963
4434_9,0.8955576
9235_9,0.063587904
2368_8,0.6355153
8391_2,0.012102957
1391_7,0.27386844
4317_1,0.037289996
8345_4,0.04209175
8610_1,0.014391971
2888_10,0.8355053
5597_3,0.06687654
4900_7,0.64584523
3016_2,0.45004106
1057_2,0.4026816
5143_8,0.9055946
6932_2,0.81684965
7879_10,0.9737094
9300_3,0.10305592
12142_2,0.06475529
3426_3,0.6930457
7977_7,0.6228336
1573_3,0.12707438
336_10,0.87199956
4248_10,0.46158254
9693_7,0.057830185
7753_4,0.064651266
2290_10,0.95650125
9156_8,0.8822116
5526_4,0.1546096
3896_8,0.49705958
8520_7,0.87009317
3566_4,0.29761595
6386_7,0.8611765
4201_1,0.9743895
372_9,0.9078014
6768_8,0.97895986
9177_8,0.124851644
1079_1,0.1327713
934_10,0.8385164
11918_2,0.65413296
4867_4,0.03044587
12449_8,0.8931112
7907_10,0.930215
4508_3,0.065857135
1075_2,0.8315173
11466_8,0.46838602
10935_2,0.15679963
4826_9,0.1550923
4814_7,0.85643196
8676_4,0.76087826
1058_1,0.024873832
7831_2,0.034930296
1150_9,0.9475942
5395_1,0.046225946
5435_7,0.626218
1745_1,0.04187878
11278_4,0.174563
8629_1,0.14209741
3145_9,0.64586824
8108_10,0.43411782
6377_1,0.58586663
10298_1,0.070512794
12265_1,0.46510583
11930_8,0.114888854
2511_10,0.94845027
7955_1,0.42716107
2335_9,0.6267695
3194_10,0.63438493
6724_10,0.40858352
9406_1,0.42487407
11369_1,0.06878198
1972_4,0.1555156
6900_8,0.8985896
7813_7,0.8021731
785_7,0.75685644
6368_3,0.21608011
2163_1,0.030510882
11487_8,0.87314975
4292_7,0.72216463
7451_4,0.055900604
11465_2,0.0320029
7641_8,0.56652355
8250_8,0.2699976
4490_1,0.09387948
10452_1,0.303253
7442_3,0.22913043
3027_9,0.5914099
235_7,0.7575644
3750_7,0.42311677
8700_1,0.022767037
3584_10,0.110190466
7217_7,0.30158103
7769_10,0.9518371
10149_9,0.8805991
7607_2,0.014124631
7749_1,0.036077924
12067_1,0.012475175
388_10,0.59057325
6596_1,0.026077379
10242_2,0.07121525
3853_1,0.005141711
5726_4,0.025000796
9031_9,0.058008943
1543_7,0.7471675
1442_8,0.6255953
6336_10,0.8381622
5929_4,0.44871747
3378_3,0.17169325
183_4,0.1686421
3518_9,0.57596856
5870_8,0.93112165
5053_4,0.057324808
7330_7,0.26190868
9553_9,0.14732248
9552_10,0.88756824
8515_10,0.2663619
1666_9,0.8332122
6661_3,0.16205849
8721_1,0.10893625
1368_1,0.038125973
5076_9,0.29284614
12353_2,0.09557197
